qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_000908.2	rfXP_032986306.1	0.977	534	12	0	1	534	6	539	0.0	1079
NP_000921.1	rfXP_032960962.1	0.843	563	88	0	1	562	1	563	0.0	1066
NP_000925.2	rfXP_032945742.1	0.81	491	93	0	1	491	1	491	6.968e-254	785
NP_000926.2	rfXP_032943259.1	0.952	737	35	0	1	737	1	737	0.0	1516
NP_001001851.1	rfXP_032956615.1	0.836	680	111	0	1	680	1	679	0.0	1149
NP_001001991.1	rfXP_032976006.1	0.924	698	53	0	23	720	32	729	0.0	1414
NP_001002036.3	rfXP_032956752.1	0.762	390	89	0	4	393	1	376	1.288e-182	576
NP_001002235.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001002236.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001008693.2	rfXP_032950466.1	0.441	120	63	0	5	124	13	125	1.2419999999999998e-22	99
NP_001012303.1	rfXP_032991402.1	0.854	405	59	0	11	415	1	405	7.742e-223	691
NP_001017962.1	rfXP_032986302.1	0.977	534	12	0	1	534	6	539	0.0	1080
NP_001017973.1	rfXP_032952657.1	0.941	533	31	0	1	533	7	539	0.0	1044
NP_001017974.1	rfXP_032952657.1	0.941	533	31	0	1	533	7	539	0.0	1044
NP_001027018.1	rfXP_032943364.1	0.822	242	43	0	1	242	1	242	2.312e-127	406
NP_001027019.1	rfXP_032979453.1	0.905	380	36	0	1	380	1	380	3.02e-246	757
NP_001027449.1	rfXP_032947505.1	0.803	127	25	0	1	127	1	127	1.288e-59	204
NP_001027466.1	rfXP_032976892.1	0.688	509	156	0	1	500	1	509	2.628e-209	657
NP_001035237.1	rfXP_032943385.1	0.728	380	103	0	1	380	1	380	3.815e-184	578
NP_001035362.3	rfXP_032979857.1	0.935	1762	114	0	1	1762	1	1758	0.0	3534
NP_001035983.1	rfXP_032963002.1	0.546	417	143	0	19	334	1	417	1.8059999999999999e-127	411
NP_001073920.1	rfXP_032962810.1	0.812	422	79	0	1	422	1	422	7.472e-229	709
NP_001075.1	rfXP_032966297.1	0.933	741	49	0	1	738	1	741	0.0	1490
NP_001076.2	rfXP_032965500.1	0.673	419	136	0	6	423	3	421	1.4399999999999998e-171	544
NP_001092010.1	rfXP_032962537.1	0.821	543	96	0	1	543	9	548	7.023e-297	912
NP_001094077.1	rfXP_032965623.1	0.73	444	118	0	1	444	1	438	1.832e-208	651
NP_001094790.1	rfXP_032959928.1	0.616	468	159	0	1	415	1	468	1.087e-174	553
NP_001095886.1	rfXP_032986991.1	0.678	401	129	0	1	401	1	401	9.194e-174	561
NP_001100.3	rfXP_032985571.1	0.646	840	288	0	1	814	96	935	0.0	1118
NP_001101.1	rfXP_032964343.1	0.962	748	28	0	1	748	1	748	0.0	1531
NP_001107645.1	rfXP_032975647.1	0.834	127	21	0	10	136	10	136	1.455e-65	222
NP_001116224.1	rfXP_032977056.1	0.914	410	35	0	1	410	1	410	5.2090000000000004e-247	761
NP_001116838.1	rfXP_032969431.1	0.626	115	43	0	1	115	32	146	3.875e-39	146
NP_001121167.1	rfXP_032951203.1	0.889	480	53	0	1	480	19	494	3.229e-296	907
NP_001121172.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121173.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121174.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121175.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121176.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121177.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121178.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121179.1	rfXP_032964846.1	0.739	418	108	0	1	418	1	416	3.545e-201	629
NP_001121363.1	rfXP_032984963.1	0.905	612	58	0	1	610	52	663	0.0	1254
NP_001121676.1	rfXP_032982500.1	0.943	871	49	0	1	871	1	865	0.0	1716
NP_001121677.1	rfXP_032982500.1	0.943	871	49	0	1	871	1	865	0.0	1716
NP_001121678.1	rfXP_032982500.1	0.943	871	49	0	1	871	1	865	0.0	1716
NP_001124175.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001124176.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001124177.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001127890.1	rfXP_032945103.1	0.948	527	27	0	1	527	180	706	0.0	1046
NP_001130000.1	rfXP_032967188.1	0.856	397	57	0	1	397	1	397	1.175e-225	698
NP_001130002.1	rfXP_032967188.1	0.856	397	57	0	13	409	1	397	7.91e-226	700
NP_001136067.1	rfXP_032986302.1	0.977	534	12	0	1	534	6	539	0.0	1080
NP_001136068.1	rfXP_032986306.1	0.943	534	29	0	1	516	6	539	0.0	1027
NP_001136070.1	rfXP_032952657.1	0.941	533	31	0	1	533	7	539	0.0	1044
NP_001136071.1	rfXP_032952654.1	0.94	535	32	0	1	535	7	541	0.0	1047
NP_001137290.1	rfXP_032971527.1	0.456	415	205	0	1	415	1	378	2.306e-104	349
NP_001138503.1	rfXP_032985649.1	0.789	399	84	0	13	411	32	429	1.1850000000000001e-230	714
NP_001138743.1	rfXP_032990542.1	0.767	392	91	0	1	391	80	471	1.051e-201	629
NP_001138744.1	rfXP_032990542.1	0.767	392	91	0	1	391	80	471	1.051e-201	629
NP_001138765.1	rfXP_032988378.1	0.83	654	108	0	1	636	1	654	0.0	1073
NP_001138766.1	rfXP_032988378.1	0.89	612	67	0	1	612	43	654	0.0	1131
NP_001138767.1	rfXP_032988378.1	0.886	538	61	0	1	538	1	538	5.815e-320	980
NP_001138792.1	rfXP_032979949.1	0.911	861	76	0	94	951	2	862	0.0	1714
NP_001139761.1	rfXP_032970824.1	0.915	687	58	0	1	687	1	687	0.0	1295
NP_001153059.1	rfXP_032959024.1	0.843	1445	224	0	1	1428	1	1445	0.0	2456
NP_001153060.1	rfXP_032959024.1	0.803	1445	269	0	1	1368	1	1445	0.0	2317
NP_001155313.1	rfXP_032951355.1	0.952	871	42	0	1	870	1	871	0.0	1752
NP_001157961.1	rfXP_032985571.1	0.671	654	213	0	1	647	96	749	1.235e-305	949
NP_001157962.1	rfXP_032985571.1	0.579	709	265	0	93	723	227	935	6.824999999999999e-262	822
NP_001159392.1	rfXP_032945742.1	0.81	491	93	0	1	491	1	491	6.968e-254	785
NP_001159393.1	rfXP_032945742.1	0.706	491	125	0	1	427	1	491	4.4920000000000004e-212	661
NP_001159716.1	rfXP_032986621.1	0.885	592	61	0	1	534	1	592	0.0	1045
NP_001159717.1	rfXP_032986621.1	0.793	592	99	0	1	480	1	592	2.048e-301	922
NP_001159718.1	rfXP_032986621.1	0.979	539	11	0	1	539	1	539	0.0	1079
NP_001159906.1	rfXP_032987929.1	0.816	770	141	0	1	769	143	912	0.0	1298
NP_001159907.1	rfXP_032987929.1	0.82	624	112	0	1	623	289	912	0.0	1062
NP_001159921.1	rfXP_032987716.1	0.74	941	234	0	1	900	29	969	0.0	1338
NP_001159923.1	rfXP_032987000.1	0.618	425	148	0	1	389	1	425	1.969e-163	518
NP_001159970.1	rfXP_032962537.1	0.694	540	143	0	1	469	9	548	3.16e-237	736
NP_001161066.1	rfXP_032951203.1	0.851	494	72	0	1	481	1	494	1.021e-287	882
NP_001167515.1	rfXP_032954711.1	0.649	493	171	0	4	496	4	491	2.7320000000000003e-221	692
NP_001167516.1	rfXP_032954711.1	0.649	493	171	0	4	496	4	491	2.7320000000000003e-221	692
NP_001167517.1	rfXP_032954711.1	0.649	493	171	0	4	496	4	491	2.7320000000000003e-221	692
NP_001171131.1	rfXP_032986517.1	0.827	529	91	0	1	529	27	553	0.0	993
NP_001177411.1	rfXP_032978969.1	0.975	883	22	0	1	883	1	883	0.0	1887
NP_001177885.1	rfXP_032961060.1	0.449	169	91	0	1	169	1	167	4.056e-37	142
NP_001182220.2	rfXP_032969431.1	0.785	378	81	0	5	380	1	378	1.774e-189	593
NP_001184026.2	rfXP_032954791.1	0.79	234	49	0	28	261	14	247	3.2420000000000004e-128	409
NP_001184027.1	rfXP_032954791.1	0.794	234	48	0	7	240	14	247	4.3580000000000006e-128	408
NP_001186668.1	rfXP_032949624.1	0.725	332	77	0	1	281	10	341	6.329e-158	496
NP_001186759.1	rfXP_032962537.1	0.727	540	132	0	1	485	9	548	2.103e-251	778
NP_001186958.1	rfXP_032987775.1	0.84	414	66	0	1	414	1	414	1.322e-249	769
NP_001186959.1	rfXP_032987776.1	0.838	384	62	0	1	384	1	384	7.818999999999999e-233	719
NP_001186960.1	rfXP_032987778.1	0.829	164	28	0	2	165	40	203	1.16e-93	304
NP_001186961.1	rfXP_032987776.1	0.82	134	24	0	2	135	251	384	7.174e-77	254
NP_001188504.1	rfXP_032979869.1	0.797	334	68	0	1	334	1	334	5.321e-183	572
NP_001190.1	rfXP_032991040.1	0.905	704	67	0	1	704	1	704	0.0	1359
NP_001191689.1	rfXP_032990353.1	0.975	290	7	0	101	390	1	290	5.9730000000000005e-199	621
NP_001193943.1	rfXP_032977150.1	0.961	419	16	0	1	418	1	419	1.3249999999999999e-255	786
NP_001226.2	rfXP_032977150.1	0.961	419	16	0	1	418	1	419	1.3249999999999999e-255	786
NP_001230175.1	rfXP_032970824.1	0.915	687	58	0	1	687	1	687	0.0	1296
NP_001230675.1	rfXP_032947046.1	0.928	321	23	0	1	315	139	459	1.775e-204	638
NP_001241663.1	rfXP_032951048.1	0.87	625	81	0	1	625	1	625	0.0	1152
NP_001244900.1	rfXP_032978027.1	0.818	292	53	0	42	333	1	292	1.85e-163	515
NP_001244901.1	rfXP_032978027.1	0.818	292	53	0	42	333	1	292	1.85e-163	515
NP_001248393.1	rfXP_032949559.1	0.809	824	156	0	1	824	1	816	0.0	1402
NP_001248394.1	rfXP_032949554.1	0.796	770	156	0	1	767	1	770	0.0	1291
NP_001248759.1	rfXP_032943385.1	0.728	380	103	0	1	380	1	380	3.815e-184	578
NP_001248760.1	rfXP_032943385.1	0.705	380	107	0	1	363	1	380	2.892e-173	545
NP_001258751.1	rfXP_032969431.1	0.785	378	81	0	15	390	1	378	3.813e-189	593
NP_001258752.1	rfXP_032969431.1	0.785	378	81	0	20	395	1	378	6.536e-189	592
NP_001258753.1	rfXP_032969431.1	0.785	378	81	0	1	376	1	378	2.78e-189	592
NP_001258754.1	rfXP_032969431.1	0.785	378	81	0	1	376	1	378	2.78e-189	592
NP_001259030.1	rfXP_032972117.1	0.623	299	81	0	1	217	1	299	8.331e-102	336
NP_001263419.1	rfXP_032943364.1	0.833	192	32	0	1	192	183	374	2.859e-104	336
NP_001265042.1	rfXP_032961060.1	0.654	725	245	0	4	713	4	728	0.0	1044
NP_001265043.1	rfXP_032961060.1	0.624	725	250	0	4	669	4	728	3.437e-314	970
NP_001265054.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001265055.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001265056.1	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_001268659.1	rfXP_032950465.1	0.402	134	80	0	8	141	7	140	7.589e-28	113
NP_001269281.1	rfXP_032990624.1	0.922	466	36	0	124	589	637	1102	1.5589999999999997e-308	949
NP_001269376.1	rfXP_032951301.1	0.767	783	182	0	1	782	1	783	0.0	1289
NP_001269604.1	rfXP_032976008.1	0.922	680	53	0	1	680	1	680	0.0	1373
NP_001269605.1	rfXP_032976007.1	0.779	720	134	0	1	609	1	720	0.0	1175
NP_001271204.1	rfXP_032963002.1	0.741	363	94	0	36	398	55	417	6.909000000000001e-172	543
NP_001271205.1	rfXP_032963002.1	0.719	285	80	0	1	285	133	417	1.486e-131	421
NP_001275536.1	rfXP_032948316.1	0.77	1070	238	0	1	1035	1	1070	0.0	1745
NP_001275537.1	rfXP_032948316.1	0.82	1097	192	0	1	1097	1	1070	0.0	1871
NP_001275543.1	rfXP_032950095.1	0.689	147	45	0	1	146	1	147	2.9829999999999997e-60	207
NP_001275677.1	rfXP_032974938.1	0.91	490	44	0	1	490	1	490	2.5549999999999997e-291	900
NP_001275903.1	rfXP_032987159.1	0.862	714	97	0	1	701	1	714	0.0	1317
NP_001275904.1	rfXP_032987159.1	0.861	715	97	0	1	702	1	715	0.0	1317
NP_001275961.1	rfXP_032965290.1	0.687	426	131	0	38	463	1	419	1.363e-187	592
NP_001275962.1	rfXP_032965290.1	0.687	426	131	0	1	426	1	419	6.959e-188	591
NP_001276093.1	rfXP_032980930.1	0.946	447	24	0	162	608	1	447	6.646e-305	939
NP_001276094.1	rfXP_032980930.1	0.948	392	20	0	1	392	56	447	2.8180000000000003e-272	833
NP_001278207.1	rfXP_032943403.1	0.627	392	113	0	1	305	1	392	3.829e-148	469
NP_001278208.1	rfXP_032943403.1	0.838	217	35	0	1	217	176	392	2.031e-118	379
NP_001278238.1	rfXP_032955961.1	0.858	871	113	0	99	895	6	876	0.0	1593
NP_001313.1	rfXP_032950095.1	0.543	147	64	0	1	141	1	147	2.613e-44	161
NP_001314.1	rfXP_032976578.1	0.789	147	31	0	1	147	1	147	5.551000000000001e-72	241
NP_001324.2	rfXP_032979869.1	0.797	334	68	0	1	334	1	334	5.321e-183	572
NP_001325.1	rfXP_032991395.1	0.914	221	19	0	101	321	1	221	6.827e-137	438
NP_001326.2	rfXP_032977641.1	0.722	378	104	0	1	376	1	378	4.909e-182	571
NP_001327.2	rfXP_032950489.1	0.861	303	42	0	1	303	1	302	7.252999999999999e-188	584
NP_001455.3	rfXP_032961060.1	0.672	729	237	0	4	732	4	728	0.0	1081
NP_001624.1	rfXP_032979799.1	0.73	352	95	0	1	352	1	352	3.507e-180	565
NP_001747.2	rfXP_032964588.1	0.698	404	121	0	1	404	1	403	3.3070000000000004e-184	579
NP_001805.3	rfXP_032975645.1	0.861	454	63	0	10	463	10	460	1.003e-276	850
NP_001870.3	rfXP_032979428.1	0.882	699	82	0	1	699	1	699	0.0	1363
NP_001889.2	rfXP_032950095.1	0.55	147	63	0	1	141	1	147	1.9059999999999998e-44	161
NP_001890.1	rfXP_032950095.1	0.53	147	66	0	1	141	1	147	8.419e-43	156
NP_001891.2	rfXP_032950095.1	0.5	141	68	0	5	140	5	145	1.2960000000000001e-36	139
NP_001899.1	rfXP_032990420.1	0.859	192	27	0	149	339	25	216	8.619e-119	387
NP_001900.1	rfXP_032976626.1	0.89	412	45	0	1	412	1	410	4.699e-245	755
NP_001901.1	rfXP_032947960.1	0.903	321	31	0	76	396	1	321	4.904e-192	601
NP_001902.1	rfXP_032965538.1	0.703	246	73	0	1	246	1	246	1.275e-105	344
NP_001903.1	rfXP_032978027.1	0.818	292	53	0	42	333	1	292	1.85e-163	515
NP_001962.3	rfXP_032973001.1	0.883	257	30	0	2	258	10	266	4.6080000000000004e-156	490
NP_001963.1	rfXP_032991273.1	0.745	251	63	0	15	265	15	263	1.956e-120	387
NP_001985.2	rfXP_032955220.1	0.812	661	124	0	1	661	1	661	0.0	1211
NP_002206.2	rfXP_032987929.1	0.809	912	174	0	1	911	1	912	0.0	1497
NP_002207.2	rfXP_032956500.1	0.869	946	124	0	1	946	1	945	0.0	1695
NP_002208.3	rfXP_032987930.1	0.867	874	116	0	17	890	45	917	0.0	1558
NP_002209.2	rfXP_032987716.1	0.744	941	238	0	1	930	29	969	0.0	1351
NP_002308.2	rfXP_032966709.1	0.889	417	46	0	1	417	1	417	2.323e-258	794
NP_002309.1	rfXP_032991399.1	0.92	772	62	0	1	772	1	772	0.0	1570
NP_002381.2	rfXP_032947120.1	0.936	770	49	0	1	769	1	770	0.0	1525
NP_002412.1	rfXP_032977534.1	0.812	463	87	0	6	467	5	467	7.772e-262	807
NP_002413.1	rfXP_032977533.1	0.825	477	83	0	1	477	1	473	9.577000000000001e-270	830
NP_002414.1	rfXP_032976634.1	0.812	261	49	0	1	261	1	261	4.148e-144	456
NP_002415.1	rfXP_032977761.1	0.773	468	105	0	1	465	1	468	2.396e-251	777
NP_002416.1	rfXP_032977535.1	0.772	474	107	0	1	474	1	472	1.547e-252	781
NP_002417.2	rfXP_032976668.1	0.684	470	147	0	1	470	1	467	4.6710000000000003e-209	655
NP_002418.1	rfXP_032976395.1	0.921	471	37	0	1	471	1	471	1.263e-310	948
NP_002419.1	rfXP_032984982.1	0.914	678	57	0	1	669	45	722	0.0	1296
NP_002420.1	rfXP_032972119.1	0.871	428	54	0	80	501	1	428	1.6259999999999998e-257	797
NP_002561.1	rfXP_032955961.1	0.936	871	56	0	99	969	6	876	0.0	1774
NP_002566.1	rfXP_032971527.1	0.456	415	205	0	1	415	1	378	2.306e-104	349
NP_002572.2	rfXP_032979759.1	0.919	1627	132	0	1	1627	1	1626	0.0	3251
NP_002606.3	rfXP_032945741.1	0.896	417	43	0	1	417	1	415	3.7969999999999996e-240	741
NP_002629.1	rfXP_032950897.1	0.541	131	53	0	1	117	1	131	4.636e-38	141
NP_002630.2	rfXP_032991514.1	0.914	375	32	0	1	375	1	375	9.721e-228	703
NP_002631.3	rfXP_032943364.1	0.834	374	62	0	1	374	1	374	6.373e-208	646
NP_002649.1	rfXP_032985649.1	0.765	429	100	0	1	428	1	429	3.3900000000000002e-236	731
NP_002760.1	rfXP_032954791.1	0.793	247	51	0	1	247	1	247	1.617e-134	427
NP_002761.1	rfXP_032954791.1	0.809	247	47	0	1	247	1	247	2.6859999999999998e-136	432
NP_002762.2	rfXP_032954791.1	0.793	247	51	0	1	247	1	247	3.681e-136	432
NP_002763.2	rfXP_032947162.1	0.827	1017	176	0	4	1019	4	1020	0.0	1799
NP_002766.1	rfXP_032986737.1	0.945	480	26	0	1	480	1	480	4.182e-289	886
NP_002855.2	rfXP_032972628.1	0.712	1482	424	0	1	1482	1	1474	0.0	2142
NP_002965.1	rfXP_032943492.1	0.654	390	135	0	1	390	1	390	2.892e-161	512
NP_003055.1	rfXP_032951097.1	0.557	131	57	0	1	130	1	131	6.153e-44	159
NP_003108.2	rfXP_032954711.1	0.651	492	170	0	4	495	4	490	4.084e-221	692
NP_003174.3	rfXP_032980543.1	0.944	824	46	0	1	824	1	821	0.0	1634
NP_003232.2	rfXP_032951048.1	0.409	552	310	0	8	532	4	555	1.5520000000000002e-122	414
NP_003236.3	rfXP_032950181.1	0.778	694	154	0	1	693	1	694	0.0	1123
NP_003245.1	rfXP_032962125.1	0.864	207	28	0	1	207	49	255	4.791e-122	389
NP_003246.1	rfXP_032945561.1	0.977	177	4	0	44	220	7	183	1.875e-119	382
NP_003247.1	rfXP_032988766.1	0.91	224	20	0	1	224	1	223	5.725e-142	447
NP_003465.3	rfXP_032951301.1	0.451	655	356	0	70	724	69	718	2.1579999999999997e-188	616
NP_003540.2	rfXP_032987775.1	0.84	414	66	0	1	414	1	414	1.322e-249	769
NP_003610.2	rfXP_032989814.1	0.856	875	126	0	1	875	1	874	0.0	1653
NP_003641.3	rfXP_032950418.1	0.784	144	31	0	1	144	1	144	1.482e-70	237
NP_003764.3	rfXP_032988751.1	0.886	475	54	0	1	473	1	475	8.234999999999999e-296	905
NP_003775.1	rfXP_032943385.1	0.728	380	103	0	1	380	1	380	3.815e-184	578
NP_003784.2	rfXP_032977729.1	0.797	484	93	0	1	484	1	459	1.942e-257	795
NP_003803.1	rfXP_032968132.1	0.947	833	44	0	1	832	1	833	0.0	1667
NP_003804.2	rfXP_032963495.1	0.765	709	166	0	1	709	1	708	0.0	1193
NP_003805.3	rfXP_032963495.1	0.62	678	257	0	51	728	1	677	1.496e-293	915
NP_003806.3	rfXP_032949559.1	0.819	816	147	0	1	814	1	816	0.0	1409
NP_003807.1	rfXP_032960773.1	0.92	819	65	0	1	819	1	819	0.0	1587
NP_003808.2	rfXP_032991322.1	0.756	739	180	0	17	753	17	755	0.0	1230
NP_004070.3	rfXP_032949624.1	0.849	332	50	0	1	331	10	341	1.8069999999999998e-196	610
NP_004123.1	rfXP_032986517.1	0.823	555	98	0	1	555	1	553	0.0	1023
NP_004146.1	rfXP_032969433.1	0.779	376	83	0	1	376	1	375	1.8040000000000002e-191	599
NP_004185.1	rfXP_032944287.1	0.954	859	39	0	1	859	1	859	0.0	1744
NP_004190.1	rfXP_032952654.1	0.94	535	32	0	1	535	7	541	0.0	1047
NP_004236.1	rfXP_032964039.1	0.75	715	159	0	4	638	9	723	0.0	1075
NP_004381.2	rfXP_032955874.1	0.842	336	53	0	1	335	1	336	4.608e-194	604
NP_004521.1	rfXP_032984963.1	0.9	661	66	0	2	660	3	663	0.0	1331
NP_004559.4	rfXP_032969431.1	0.785	378	81	0	1	376	1	378	2.78e-189	592
NP_004604.2	rfXP_032950837.1	0.883	686	80	0	1	686	1	686	0.0	1283
NP_004762.2	rfXP_032976979.1	0.896	483	50	0	1	483	1	483	1.253e-301	923
NP_004985.2	rfXP_032950474.1	0.804	707	138	0	1	706	1	707	0.0	1234
NP_004986.1	rfXP_032965355.1	0.958	582	24	0	1	582	1	581	0.0	1196
NP_005015.1	rfXP_032943366.1	0.795	397	81	0	1	397	1	397	5.161e-208	647
NP_005016.1	rfXP_032977056.1	0.914	410	35	0	1	410	1	410	5.2090000000000004e-247	761
NP_005090.3	rfXP_032948113.1	0.845	837	130	0	1	837	1	837	0.0	1490
NP_005204.1	rfXP_032985396.1	0.704	98	29	0	1	98	1	98	3.1089999999999998e-40	147
NP_005483.1	rfXP_032950465.1	0.402	134	80	0	8	141	7	140	7.589e-28	113
NP_005567.2	rfXP_032962792.1	0.897	585	59	0	1	574	1	585	0.0	1075
NP_005568.2	rfXP_032953302.1	0.61	770	277	0	1271	2040	100	809	4.671e-319	1046
NP_005579.2	rfXP_032949750.1	0.838	751	121	0	1	746	1	751	0.0	1330
NP_005738.4	rfXP_032970989.1	0.81	269	51	0	2	270	1	269	9.359e-151	475
NP_005916.2	rfXP_032991445.1	0.857	704	100	0	1	701	1	704	0.0	1285
NP_005931.2	rfXP_032954248.1	0.858	488	69	0	1	487	1	488	2.644e-287	882
NP_005932.2	rfXP_032982505.1	0.922	608	47	0	1	607	1	608	0.0	1225
NP_006120.1	rfXP_032991040.1	0.923	986	76	0	1	986	1	986	0.0	1963
NP_006191.2	rfXP_032978968.1	0.982	913	16	0	1	913	1	913	0.0	1966
NP_006206.2	rfXP_032965290.1	0.687	426	131	0	1	426	1	419	6.959e-188	591
NP_006207.1	rfXP_032967188.1	0.851	398	59	0	1	398	1	397	1.8980000000000002e-223	692
NP_006208.1	rfXP_032991402.1	0.854	405	59	0	1	405	1	405	9.214e-223	691
NP_006211.2	rfXP_032964846.1	0.574	421	177	0	1	421	1	416	5.486e-142	458
NP_006601.2	rfXP_032969727.1	0.883	181	21	0	1	181	31	211	7.480000000000001e-102	353
NP_006656.2	rfXP_032962537.1	0.821	543	96	0	1	543	9	548	7.023e-297	912
NP_006681.1	rfXP_032951439.1	0.992	532	4	0	114	645	1	532	0.0	1144
NP_008850.1	rfXP_032943492.1	0.667	390	130	0	1	390	1	390	7.238e-167	528
NP_008914.1	rfXP_032970150.1	0.888	393	44	0	1	390	55	447	2.26e-235	726
NP_008919.3	rfXP_032980640.1	0.833	942	156	0	26	967	204	1139	0.0	1645
NP_008968.4	rfXP_032953362.1	0.874	895	111	0	6	889	4	898	0.0	1640
NP_008969.2	rfXP_032944965.1	0.924	930	70	0	1	930	1	928	0.0	1789
NP_031369.2	rfXP_032954791.1	0.794	234	48	0	71	304	14	247	1.635e-127	410
NP_031378.1	rfXP_032970989.1	0.851	269	40	0	2	270	1	269	2.451e-160	503
NP_036401.2	rfXP_032954546.1	0.855	476	69	0	1	476	1	476	1.917e-287	882
NP_036529.1	rfXP_032943469.1	0.711	392	113	0	1	391	1	392	2.236e-180	567
NP_036596.3	rfXP_032990353.1	0.967	912	30	0	101	1012	1	912	0.0	1943
NP_036597.1	rfXP_032985650.1	0.915	1015	86	0	1	1015	1	1015	0.0	2018
NP_055052.1	rfXP_032959908.1	0.445	673	368	0	34	706	24	687	3.0459999999999996e-190	614
NP_055058.2	rfXP_032962687.1	0.936	1205	77	0	1	1205	1	1202	0.0	2419
NP_055059.2	rfXP_032952066.1	0.896	1209	125	0	1	1209	1	1205	0.0	2331
NP_055077.2	rfXP_032973695.1	0.88	737	88	0	1	736	1	737	0.0	1303
NP_055080.2	rfXP_032990432.1	0.807	781	146	0	16	773	25	805	0.0	1337
NP_055084.3	rfXP_032990659.1	0.673	727	235	0	2	721	11	737	0.0	1099
NP_055087.2	rfXP_032955861.1	0.817	1683	306	0	4	1686	3	1675	0.0	2937
NP_055294.1	rfXP_032990542.1	0.764	471	111	0	1	470	1	471	8.498e-237	735
NP_055509.2	rfXP_032979949.1	0.911	861	76	0	94	951	2	862	0.0	1714
NP_055679.1	rfXP_032948584.1	0.963	409	15	0	1	409	1	409	1.816e-269	826
NP_055985.2	rfXP_032982500.1	0.943	871	49	0	1	871	1	865	0.0	1716
NP_056245.2	rfXP_032976007.1	0.902	737	70	0	1	737	1	720	0.0	1439
