qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_001124183.1	rfXP_032973534.1	0.639	158	55	0	15	172	127	279	1.3710000000000002e-65	224
NP_001128563.1	rfXP_032976473.1	0.667	334	111	0	28	361	2	334	1.269e-128	416
NP_001128564.1	rfXP_032976473.1	0.526	333	134	0	28	311	2	334	2.274e-87	294
NP_001128642.1	rfXP_032961226.1	0.975	289	7	0	8	296	1	289	1.346e-187	583
NP_001128643.1	rfXP_032961226.1	0.975	289	7	0	1	289	1	289	9.688e-188	583
NP_001129487.1	rfXP_032964817.1	0.976	339	8	0	1	339	1	339	2.055e-213	660
NP_001129686.1	rfXP_032983042.1	0.848	447	67	0	2	445	4	450	3.9289999999999996e-269	827
NP_001135759.1	rfXP_032978900.1	0.877	554	68	0	1	554	1	554	0.0	1028
NP_001136007.1	rfXP_032975806.1	0.84	314	50	0	23	336	1	313	2.48e-177	556
NP_001136008.1	rfXP_032975807.1	0.822	304	53	0	23	326	1	300	3.55e-166	523
NP_001136009.1	rfXP_032975808.1	0.832	274	46	0	1	274	1	274	1.15e-153	484
NP_001136010.1	rfXP_032975807.1	0.807	265	50	0	1	265	40	300	5.569e-141	447
NP_001138365.1	rfXP_032990430.1	0.613	158	61	0	94	251	77	234	1.886e-63	223
NP_001138366.1	rfXP_032990430.1	0.626	158	59	0	186	343	77	234	2.515e-63	227
NP_001138367.1	rfXP_032990430.1	0.438	282	127	0	14	295	8	234	6.265e-67	235
NP_001138368.1	rfXP_032990430.1	0.626	158	59	0	206	363	77	234	4.974e-63	227
NP_001138369.1	rfXP_032990430.1	0.601	158	60	0	230	381	77	234	7.215e-59	215
NP_001138371.1	rfXP_032990430.1	0.559	227	93	0	14	226	8	234	5.336e-77	261
NP_001138376.1	rfXP_032990430.1	0.607	153	60	0	191	343	77	229	2.9219999999999997e-60	217
NP_001138377.1	rfXP_032990430.1	0.607	153	60	0	218	370	77	229	7.283e-60	217
NP_001138378.1	rfXP_032990430.1	0.481	245	115	0	14	258	8	229	1.391e-62	220
NP_001138379.1	rfXP_032990430.1	0.62	153	58	0	175	327	77	229	8.937e-61	218
NP_001138380.1	rfXP_032973418.1	0.404	47	27	0	173	219	116	162	3.545e-06	53
NP_001138381.1	rfXP_032989426.1	0.441	128	69	0	222	349	201	325	5.177999999999999e-29	125
NP_001138382.1	rfXP_032990430.1	0.607	153	60	0	219	371	77	229	7.527999999999999e-60	217
NP_001138383.1	rfXP_032990430.1	0.633	71	26	0	214	284	77	147	7.437999999999999e-23	105
NP_001138478.1	rfXP_032962546.1	0.395	177	102	0	1	169	2	178	1.07e-10	69
NP_001138479.1	rfXP_032962546.1	0.395	177	102	0	1	169	2	178	1.07e-10	69
NP_001139501.1	rfXP_032963225.1	0.824	664	115	0	1	652	1	664	0.0	1150
NP_001139502.1	rfXP_032963225.1	0.872	500	64	0	2	501	165	664	1.5e-304	932
NP_001144.1	rfXP_032981025.1	0.962	321	12	0	1	321	1	321	1.3779999999999999e-198	616
NP_001145.1	rfXP_032965634.1	0.931	320	22	0	1	320	1	320	2.661e-189	589
NP_001146.2	rfXP_032952062.1	0.957	641	28	0	33	673	1	641	0.0	1224
NP_001147.1	rfXP_032986528.1	0.922	466	36	0	1	466	1	463	1.0440000000000001e-275	847
NP_001148.1	rfXP_032986329.1	0.928	505	36	0	1	505	1	505	3.069e-303	929
NP_001152824.1	rfXP_032950048.1	0.835	158	26	0	1	158	1	158	7.478e-91	296
NP_001152825.1	rfXP_032950048.1	0.803	56	11	0	1	56	1	56	3.384e-23	100
NP_001153166.1	rfXP_032962492.1	0.518	258	119	0	1	248	1	258	4.901e-50	183
NP_001156729.1	rfXP_032971545.1	0.887	1894	214	0	39	1932	12	1903	0.0	3433
NP_001158089.1	rfXP_032975487.1	0.923	603	45	0	1	603	1	581	0.0	1132
NP_001158091.1	rfXP_032975487.1	0.867	581	70	0	1	526	1	581	0.0	1016
NP_001158116.1	rfXP_032986817.1	0.782	248	54	0	1	248	62	309	6.941e-129	411
NP_001158119.1	rfXP_032986817.1	0.782	248	54	0	1	248	62	309	6.941e-129	411
NP_001161707.1	rfXP_032960949.1	0.574	2126	897	0	4	2129	20	2126	0.0	2394
NP_001165828.1	rfXP_032990647.1	0.842	191	30	0	1	191	1	190	2.188e-95	311
NP_001165881.1	rfXP_032990647.1	0.817	197	35	0	1	197	1	190	9.271999999999999e-94	306
NP_001171175.1	rfXP_032979790.1	0.84	715	114	0	1	715	1	715	0.0	1274
NP_001171532.1	rfXP_032949654.1	0.897	962	99	0	1	962	1	959	0.0	1748
NP_001171533.1	rfXP_032949654.1	0.855	959	134	0	1	922	1	959	0.0	1650
NP_001171600.1	rfXP_032944803.1	0.951	715	35	0	1	715	1	715	0.0	1440
NP_001177370.2	rfXP_032984826.1	0.5	138	69	0	1	138	3	140	3.921e-31	123
NP_001178252.1	rfXP_032965310.1	0.76	184	34	0	1	143	1	184	8.902e-87	283
NP_001180229.1	rfXP_032949431.1	0.823	760	134	0	1	760	1	759	0.0	1287
NP_001180230.1	rfXP_032949431.1	0.823	760	134	0	1	760	1	759	0.0	1287
NP_001180231.1	rfXP_032949431.1	0.777	660	140	0	1	628	100	759	0.0	1041
NP_001180473.1	rfXP_032952062.1	0.957	641	28	0	1	641	1	641	0.0	1226
NP_001184246.1	rfXP_032974325.1	0.803	132	26	0	23	154	46	177	4.494e-74	247
NP_001184247.1	rfXP_032974206.1	0.612	49	19	0	71	119	82	130	1.609e-13	72
NP_001184248.1	rfXP_032974325.1	0.766	60	14	0	23	82	46	105	4.24e-27	109
NP_001185928.1	rfXP_032964281.1	0.969	1011	31	0	1	1011	1	1011	0.0	2020
NP_001190173.1	rfXP_032985738.1	0.927	569	41	0	1	569	1	564	0.0	1106
NP_001191047.1	rfXP_032989426.1	0.729	313	84	0	66	378	14	325	1.328e-146	469
NP_001191214.1	rfXP_032947938.1	0.587	419	170	0	57	475	290	701	1.083e-113	379
NP_001191215.1	rfXP_032947938.1	0.587	419	170	0	66	484	290	701	1.52e-113	379
NP_001191216.1	rfXP_032947938.1	0.75	216	53	0	67	282	489	701	6.702999999999999e-94	312
NP_001191218.1	rfXP_032947938.1	0.75	176	43	0	63	238	529	701	1.242e-74	254
NP_001191219.1	rfXP_032947938.1	0.75	176	43	0	42	217	529	701	5.014e-75	254
NP_001191220.1	rfXP_032947938.1	0.754	179	43	0	63	241	526	701	1.725e-76	259
NP_001191221.1	rfXP_032947938.1	0.756	160	38	0	80	239	545	701	4.227e-67	232
NP_001191223.1	rfXP_032947938.1	0.756	160	38	0	71	230	545	701	2.898e-67	232
NP_001191224.1	rfXP_032947938.1	0.537	199	58	0	63	189	503	701	1.059e-49	179
NP_001191226.1	rfXP_032947938.1	0.427	213	63	0	67	177	489	701	4.105e-36	139
NP_001193872.1	rfXP_032987762.1	0.863	570	77	0	1	566	1	570	1.766e-317	973
NP_001193873.1	rfXP_032987765.1	0.841	464	73	0	1	460	1	464	2.078e-245	760
NP_001193939.1	rfXP_032974539.1	0.521	281	126	0	11	274	1	281	4.700000000000001e-78	265
NP_001242911.1	rfXP_032980086.1	0.782	267	54	0	1	247	34	300	1.617e-134	427
NP_001242912.1	rfXP_032980086.1	0.782	267	54	0	1	247	34	300	5.706e-134	425
NP_001242913.1	rfXP_032980086.1	0.693	267	68	0	1	223	34	300	2.763e-115	370
NP_001242914.1	rfXP_032980086.1	0.86	280	38	0	6	285	25	300	1.2980000000000002e-156	493
NP_001242915.1	rfXP_032980086.1	0.904	230	22	0	16	245	71	300	1.966e-137	435
NP_001242916.1	rfXP_032980086.1	0.88	209	25	0	13	221	92	300	6.734e-122	389
NP_001242917.1	rfXP_032980086.1	0.8	230	41	0	16	221	71	300	4.179e-117	375
NP_001242918.1	rfXP_032980086.1	0.883	180	21	0	18	197	121	300	3.184e-106	342
NP_001243275.1	rfXP_032977298.1	0.938	1093	68	0	59	1151	1	1093	0.0	2228
NP_001243276.1	rfXP_032977298.1	0.938	1093	68	0	113	1205	1	1093	0.0	2228
NP_001243649.1	rfXP_032956890.1	0.71	159	46	0	28	186	23	180	6.911e-73	246
NP_001256969.1	rfXP_032981096.1	0.491	175	65	0	1	129	1	175	1.394e-50	178
NP_001258126.1	rfXP_032983042.1	0.848	447	67	0	2	445	4	450	3.9289999999999996e-269	827
NP_001258590.1	rfXP_032981320.1	0.883	652	72	0	1	615	1	652	0.0	1163
NP_001258591.1	rfXP_032981319.1	0.931	741	51	0	1	737	1	741	0.0	1413
NP_001258631.1	rfXP_032952062.1	0.529	289	135	0	76	364	5	292	2.307e-82	282
NP_001258632.1	rfXP_032981025.1	0.564	257	111	0	8	264	65	320	1.7940000000000002e-85	286
NP_001265336.1	rfXP_032986329.1	0.928	505	36	0	1	505	1	505	3.069e-303	929
NP_001265337.1	rfXP_032986329.1	0.928	505	36	0	1	505	1	505	3.069e-303	929
NP_001265338.1	rfXP_032986329.1	0.932	473	32	0	1	472	33	505	1.954e-285	875
NP_001265360.1	rfXP_032977663.1	0.962	243	9	0	1	243	1	243	2.13e-152	478
NP_001269435.1	rfXP_032987881.1	0.584	322	131	0	394	708	75	396	6.573e-74	271
NP_001269665.1	rfXP_032956480.1	0.837	529	78	0	1	480	1	529	5.0879999999999995e-291	892
NP_001276989.1	rfXP_032989113.1	0.894	749	79	0	1	749	1	748	0.0	1388
NP_001276990.1	rfXP_032989113.1	0.887	754	84	0	1	754	1	748	0.0	1381
NP_001276991.1	rfXP_032989113.1	0.879	406	49	0	1	406	344	748	4.194e-237	732
NP_001276992.1	rfXP_032989113.1	0.879	406	49	0	1	406	344	748	4.194e-237	732
NP_001278713.1	rfXP_032951941.1	0.507	141	63	0	1	141	1	129	1.825e-27	113
NP_001278762.1	rfXP_032987881.1	0.52	404	178	0	131	534	26	396	1.3639999999999998e-81	287
NP_001439.2	rfXP_032970534.1	0.953	556	26	0	1	556	1	556	0.0	1083
NP_001819.2	rfXP_032984826.1	0.543	138	63	0	1	138	3	140	1.325e-43	159
NP_001888.2	rfXP_032964577.1	0.868	2322	306	0	1	2322	1	2322	0.0	4080
NP_001994.2	rfXP_032979991.1	0.787	325	68	0	1	325	1	322	1.768e-169	532
NP_002072.2	rfXP_032967554.1	0.869	559	73	0	1	558	1	559	9.7e-322	985
NP_002296.1	rfXP_032972059.1	0.866	135	18	0	1	135	1	135	3.6230000000000003e-78	258
NP_002297.2	rfXP_032964635.1	0.711	273	72	0	1	250	1	273	3.695e-115	371
NP_002298.1	rfXP_032984210.1	0.674	135	43	0	2	136	5	138	1.708e-59	204
NP_002299.2	rfXP_032946674.1	0.767	323	75	0	1	323	1	323	1.02e-168	530
NP_002447.4	rfXP_032947938.1	0.75	216	53	0	58	273	489	701	4.5589999999999997e-94	312
NP_002448.3	rfXP_032976568.1	0.487	1361	698	0	29	1389	64	1424	0.0	1439
NP_002449.2	rfXP_032976568.1	0.461	5748	2355	0	1	5748	1	4370	0.0	4192
NP_002548.3	rfXP_032949343.1	0.638	383	134	0	3	385	12	383	3.98e-143	474
NP_002571.1	rfXP_032981096.1	0.705	173	51	0	1	173	1	173	3.4639999999999998e-81	269
NP_002664.2	rfXP_032987932.1	0.908	2137	196	0	1	2135	1	2137	0.0	3953
NP_002900.2	rfXP_032981037.1	0.461	171	89	0	1	166	6	176	4.0539999999999997e-47	170
NP_002966.1	rfXP_032985506.1	0.871	323	41	0	1	323	1	322	4.96e-181	565
NP_002988.3	rfXP_032980820.1	0.729	310	84	0	1	310	1	310	1.255e-128	413
NP_002989.2	rfXP_032982350.1	0.945	201	11	0	1	201	1	201	2.6319999999999997e-112	360
NP_002990.2	rfXP_032950545.1	0.807	203	38	0	1	198	1	203	3.428e-93	305
NP_003009.2	rfXP_032990647.1	0.817	197	35	0	1	197	1	190	9.271999999999999e-94	306
NP_003010.4	rfXP_032986645.1	0.709	375	108	0	1	375	1	373	5.824e-162	513
NP_003269.2	rfXP_032989148.1	0.876	202	25	0	1	202	1	202	2.591e-118	377
NP_003559.2	rfXP_032948477.1	0.805	345	67	0	1	345	1	345	2.141e-175	550
NP_003603.1	rfXP_032963225.1	0.843	666	104	0	1	666	1	664	0.0	1187
NP_003656.2	rfXP_032979991.1	0.478	301	146	0	20	299	21	321	1.9060000000000001e-84	285
NP_003957.2	rfXP_032966093.1	0.944	1074	60	0	1	1074	1	1073	0.0	2239
NP_004025.1	rfXP_032986527.1	0.922	488	38	0	1	488	1	485	2.129e-288	885
NP_004030.1	rfXP_032964817.1	0.976	339	8	0	1	339	1	339	2.055e-213	660
NP_004099.2	rfXP_032977952.1	0.793	300	59	0	25	312	25	324	8.781000000000001e-156	492
NP_004177.3	rfXP_032989082.1	0.976	717	17	0	69	785	1	717	0.0	1466
NP_004254.2	rfXP_032981317.1	0.934	774	51	0	1	770	1	774	0.0	1489
NP_004297.2	rfXP_032982625.1	0.9	311	31	0	6	316	48	358	1.328e-174	546
NP_004457.1	rfXP_032960846.1	0.888	572	64	0	1	572	1	571	0.0	1061
NP_004475.1	rfXP_032975487.1	0.96	581	23	0	1	580	1	581	0.0	1145
NP_004523.3	rfXP_032947766.1	0.724	1148	315	0	28	1171	530	1677	0.0	1761
NP_004627.1	rfXP_032989113.1	0.894	749	79	0	1	749	1	748	0.0	1388
NP_005118.2	rfXP_032973481.1	0.672	125	41	0	23	147	59	183	1.256e-56	197
NP_005130.1	rfXP_032961196.1	0.941	323	19	0	1	323	1	323	1.373e-197	613
NP_005384.2	rfXP_032971545.1	0.886	1901	216	0	9	1909	4	1903	0.0	3437
NP_005402.3	rfXP_032986817.1	0.782	248	54	0	1	248	62	309	6.941e-129	411
NP_005561.1	rfXP_032943112.1	0.899	518	51	0	1	510	1	518	9.161e-315	962
NP_005699.1	rfXP_032960780.1	0.985	555	8	0	1	555	1	555	0.0	1119
NP_005743.4	rfXP_032984168.1	0.903	196	19	0	10	205	1	196	6.462e-119	379
NP_005752.1	rfXP_032973084.1	0.903	1569	152	0	1	1568	1	1569	0.0	2858
NP_005951.1	rfXP_032965923.1	0.441	1981	1041	0	1	1863	1	1981	3.5010000000000003e-225	782
NP_005952.2	rfXP_032976534.1	0.587	2156	867	0	6	2105	446	2601	0.0	2338
NP_006071.1	rfXP_032944831.1	0.967	735	24	0	38	771	20	754	0.0	1508
NP_006140.1	rfXP_032982964.1	0.799	324	65	0	1	323	1	324	1.9730000000000003e-178	558
NP_006335.2	rfXP_032947180.1	0.625	309	107	0	1	286	1	309	3.8760000000000005e-122	394
NP_006369.3	rfXP_032978900.1	0.842	862	135	0	1	862	1	856	0.0	1485
NP_006370.1	rfXP_032944813.1	0.965	751	26	0	1	751	1	751	0.0	1529
NP_006429.2	rfXP_032982006.1	0.916	277	23	0	1	277	1	277	3.904e-168	526
NP_006489.1	rfXP_032973705.1	0.792	130	27	0	1	130	1	130	8.330999999999999e-68	228
NP_006490.3	rfXP_032955396.1	0.815	358	66	0	2	359	1	357	9.187e-193	601
NP_006498.1	rfXP_032981037.1	0.456	171	90	0	1	166	6	176	6.919e-46	167
NP_006565.2	rfXP_032987765.1	0.862	543	74	0	1	539	1	543	2.7769999999999996e-299	919
NP_006679.1	rfXP_032944966.1	0.98	258	5	0	1	258	1	258	5.2779999999999994e-164	512
NP_009124.2	rfXP_032991413.1	0.929	324	23	0	1	324	1	324	3.7810000000000004e-207	641
NP_033665.1	rfXP_032946673.1	0.746	355	90	0	1	355	1	355	1.416e-179	563
NP_036533.2	rfXP_032972234.1	0.875	1842	230	0	1	1838	1	1842	0.0	3325
NP_036563.1	rfXP_032944803.1	0.951	715	35	0	61	775	1	715	0.0	1440
NP_037384.1	rfXP_032954569.1	0.728	188	50	0	1	188	1	185	5.921000000000001e-87	286
NP_037400.1	rfXP_032984826.1	0.547	137	62	0	1	137	3	139	5.3129999999999997e-39	145
NP_037401.1	rfXP_032974325.1	0.693	173	51	0	19	191	12	177	5.421e-78	261
NP_037504.1	rfXP_032965310.1	0.972	184	5	0	1	184	1	184	1.889e-117	374
NP_054900.2	rfXP_032981153.1	0.93	172	12	0	1	172	128	299	4.737e-106	340
NP_055072.3	rfXP_032990430.1	0.607	153	60	0	242	394	77	229	1.583e-59	217
NP_055173.1	rfXP_032974131.1	0.743	207	53	0	1	207	1	207	1.424e-110	356
NP_055469.3	rfXP_032970126.1	0.9	442	44	0	1	442	1	442	5.8e-230	713
NP_055918.2	rfXP_032988373.1	0.944	1928	108	0	1	1925	1	1928	0.0	3693
NP_056208.2	rfXP_032962145.1	0.702	310	92	0	1	310	1	309	2.074e-111	364
NP_056460.1	rfXP_032977663.1	0.962	243	9	0	1	243	1	243	2.13e-152	478
NP_056652.1	rfXP_032979991.1	0.814	253	45	0	34	274	70	322	5.183e-136	433
NP_057075.1	rfXP_032969103.1	0.75	244	61	0	1	244	1	244	7.202000000000001e-121	387
NP_057268.1	rfXP_032974489.1	0.648	237	83	0	1	237	1	237	4.132e-93	307
NP_057326.2	rfXP_032962492.1	0.553	261	115	0	1	261	1	258	1.41e-57	205
NP_057593.3	rfXP_032972123.1	0.789	228	48	0	1	228	1	227	2.846e-119	382
NP_057595.2	rfXP_032973913.1	0.748	270	68	0	1	270	1	270	4.858e-133	424
NP_059984.3	rfXP_032972505.1	0.957	1872	80	0	1	1871	1	1872	0.0	3694
NP_060259.4	rfXP_032956855.1	0.924	834	63	0	1	833	1	834	0.0	1618
NP_060363.2	rfXP_032985738.1	0.931	843	58	0	1	843	1	839	0.0	1614
NP_060876.5	rfXP_032947766.1	0.667	1322	432	0	4109	5407	356	1677	0.0	1774
NP_064514.1	rfXP_032984826.1	0.525	139	66	0	1	139	3	141	8.293e-37	139
NP_064548.1	rfXP_032989008.1	0.888	782	86	0	1	782	1	770	0.0	1459
NP_064595.2	rfXP_032956211.1	0.859	812	114	0	28	837	58	869	0.0	1444
NP_065138.2	rfXP_032946874.1	0.884	500	58	0	1	500	1	500	1.963e-304	932
NP_065841.1	rfXP_032987881.1	0.494	423	187	0	132	554	26	396	7.493e-78	277
NP_065847.1	rfXP_032966022.1	0.949	1030	52	0	1	1030	1	1029	0.0	2021
NP_065909.1	rfXP_032964281.1	0.969	1011	31	0	1	1011	1	1011	0.0	2020
NP_065962.1	rfXP_032954631.1	0.971	1894	55	0	1	1894	1	1893	0.0	3817
NP_066978.1	rfXP_032990430.1	0.626	158	59	0	230	387	77	234	1.095e-62	227
NP_068591.2	rfXP_032963022.1	0.765	358	84	0	1	358	1	358	5.974e-173	553
NP_071762.2	rfXP_032949431.1	0.823	760	134	0	1	760	1	759	0.0	1287
NP_072092.2	rfXP_032972072.1	0.717	198	55	0	1	198	1	197	5.192e-86	284
NP_076932.1	rfXP_032980086.1	0.87	271	35	0	1	271	34	300	2.707e-154	485
NP_079242.2	rfXP_032964282.1	0.97	476	14	0	1	476	1	476	1.009e-315	963
NP_079455.3	rfXP_032948237.1	0.978	1894	42	0	1	1894	1	1894	0.0	3844
NP_112175.2	rfXP_032949658.1	0.897	930	95	0	1	930	1	927	0.0	1697
NP_112207.1	rfXP_032966248.1	0.735	314	64	0	6	246	5	318	4.432e-145	457
NP_112230.1	rfXP_032946498.1	0.804	281	54	0	1	281	1	279	1.313e-145	461
NP_114114.2	rfXP_032952346.1	0.944	286	16	0	46	330	1	286	1.801e-177	556
NP_114115.2	rfXP_032977837.1	0.926	328	24	0	1	328	1	324	7.224e-195	606
NP_114116.3	rfXP_032972007.1	0.68	266	83	0	20	278	1	266	2.525e-108	353
NP_114117.1	rfXP_032961226.1	0.975	289	7	0	1	289	1	289	9.688e-188	583
NP_114433.1	rfXP_032950048.1	0.835	158	26	0	1	158	1	158	7.478e-91	296
NP_115484.2	rfXP_032991024.1	0.923	888	67	0	1	888	1	870	0.0	1678
NP_115618.3	rfXP_032943041.1	0.952	1896	91	0	1	1896	18	1911	0.0	3701
NP_116201.7	rfXP_032956480.1	0.93	529	37	0	1	529	1	529	0.0	1016
NP_149038.3	rfXP_032947807.1	0.447	577	283	0	1	512	1	577	3.806e-112	376
NP_149092.2	rfXP_032975806.1	0.843	313	49	0	23	335	1	313	7.411e-179	560
NP_443138.2	rfXP_032972733.1	0.946	820	44	0	1	820	1	819	0.0	1575
NP_525126.2	rfXP_032974128.1	0.708	215	62	0	1	215	1	212	8.545e-101	328
NP_569057.1	rfXP_032943594.1	0.962	742	28	0	1	742	1	742	0.0	1395
NP_569708.1	rfXP_032974492.1	0.576	136	57	0	78	213	29	164	3.907e-49	179
NP_612154.2	rfXP_032947766.1	0.735	1097	289	0	28	1120	581	1677	0.0	1725
NP_612210.4	rfXP_032974539.1	0.521	281	126	0	1	264	1	281	5.817000000000001e-78	265
NP_620354.1	rfXP_032981096.1	0.705	173	51	0	1	173	1	173	3.4639999999999998e-81	269
NP_620355.1	rfXP_032981096.1	0.705	173	51	0	1	173	1	173	3.4639999999999998e-81	269
NP_659403.4	rfXP_032979788.1	0.864	1482	201	0	1	1482	1	1482	0.0	2676
NP_663625.2	rfXP_032976473.1	0.667	334	111	0	1	334	2	334	4.914e-128	413
NP_665875.1	rfXP_032986329.1	0.928	505	36	0	1	505	1	505	3.069e-303	929
NP_665876.1	rfXP_032986329.1	0.928	505	36	0	1	505	1	505	3.069e-303	929
NP_689504.2	rfXP_032962546.1	0.395	177	102	0	1	169	2	178	1.07e-10	69
NP_689886.3	rfXP_032987881.1	0.526	406	175	0	132	537	26	396	1.9799999999999998e-83	293
NP_689955.1	rfXP_032965688.1	0.769	579	133	0	1	579	20	597	1.425e-290	896
NP_689967.2	rfXP_032944775.1	0.951	777	38	0	1	777	1	775	0.0	1530
NP_699203.1	rfXP_032946498.1	0.804	281	54	0	1	281	1	279	1.313e-145	461
NP_705869.1	rfXP_032964282.1	0.968	998	32	0	1	998	1	998	0.0	1991
NP_705870.1	rfXP_032964280.1	0.969	1017	31	0	1	1017	1	1017	0.0	2034
NP_705871.1	rfXP_032964272.1	0.966	1073	36	0	1	1073	1	1073	0.0	2132
NP_705872.1	rfXP_032964276.1	0.96	581	23	0	1	581	1	581	0.0	1167
NP_758957.2	rfXP_032971843.1	0.783	245	53	0	1	245	1	245	4.772e-120	385
NP_775628.1	rfXP_032969705.1	0.683	293	91	0	1	287	8	300	5.973e-125	402
NP_775806.2	rfXP_032981355.1	0.664	555	185	0	1	553	6	560	6.886999999999999e-224	704
NP_775871.2	rfXP_032973553.1	0.538	3222	1368	0	305	3526	147	3109	0.0	2663
NP_775890.2	rfXP_032983042.1	0.848	447	67	0	2	445	4	450	1.385e-268	825
NP_778230.1	rfXP_032965580.1	0.781	475	104	0	1	474	1	475	1.854e-238	741
NP_848635.2	rfXP_032960513.1	0.87	332	43	0	1	332	1	332	1.004e-189	591
NP_852100.3	rfXP_032966248.1	0.955	314	14	0	6	319	5	318	1.2240000000000001e-201	625
NP_861440.2	rfXP_032954633.1	0.94	469	28	0	1	469	1	468	2.2180000000000003e-295	907
NP_872292.1	rfXP_032972007.1	0.68	266	83	0	20	278	1	266	2.525e-108	353
NP_872334.2	rfXP_032967448.1	0.947	287	15	0	1	287	1	287	5.906e-174	543
NP_872425.2	rfXP_032983042.1	0.848	447	67	0	2	445	4	450	3.9289999999999996e-269	827
NP_878910.1	rfXP_032947180.1	0.621	310	117	0	1	310	1	309	1.379e-120	391
NP_919429.2	rfXP_032974491.1	0.64	198	71	0	1	198	1	198	9.005e-80	266
NP_919430.1	rfXP_032974492.1	0.638	165	59	0	1	165	1	164	1.25e-65	224
NP_919432.1	rfXP_032974489.1	0.56	237	89	0	1	204	1	237	9.053e-74	249
NP_922938.1	rfXP_032972071.1	0.725	244	67	0	1	244	1	243	1.083e-107	349
NP_922939.1	rfXP_032972071.1	0.713	171	49	0	1	171	1	170	3.5749999999999997e-68	232
NP_922940.1	rfXP_032972072.1	0.696	125	37	0	1	125	1	124	1.831e-46	167
NP_922941.1	rfXP_032972072.1	0.598	197	66	0	1	165	1	197	1.3869999999999999e-68	232
NP_922945.1	rfXP_032972074.1	0.738	65	17	0	1	65	1	64	1.274e-19	86
NP_940850.1	rfXP_032981096.1	0.668	175	58	0	1	175	1	175	1.3890000000000002e-78	261
NP_940894.1	rfXP_032989344.1	0.686	293	91	0	1	293	12	301	3.14e-129	414
NP_940995.1	rfXP_032946498.1	0.804	281	54	0	1	281	1	279	1.313e-145	461
